,salary_in_gbp
25156,21725.0
25157,31327.920000000002
25158,18296.0
25159,23402.5
25160,21791.0
25161,26028.600000000002
25162,17163.96
25163,18909.6
25164,44770.0
25165,24094.0
25166,21305.0
25167,23759.32
25168,31233.0
25169,19985.0
25170,44617.32
25171,52743.0
25172,21104.64
25173,24968.0
25174,24968.0
25175,14824.0
25176,21576.0
25177,17571.48
25178,23528.0
25179,27490.0
25180,16660.0
25181,21189.0
25182,21052.0
25183,19956.0
25184,21488.0
25185,24497.0
25186,19869.0
25187,20640.0
25188,21651.0
25189,18816.0
25190,18530.0
25191,20934.0
25192,21073.0
25193,40328.0
25194,26252.64
25195,28011.36
25196,19694.16
25197,17915.5
25198,32528.0
25199,19906.12
25200,18895.0
25201,17020.0
25202,40442.0
25203,19649.0
25204,18692.0
25205,26370.239999999998
25206,87702.25
25207,24253.0
25208,17943.0
25209,19267.04
25210,24484.0
25211,33535.32
25212,18381.0
25213,17025.0
25214,19210.199999999997
25215,22234.5
25216,17653.0
25217,17919.0
25218,24423.48
25219,16945.0
25220,18734.04
25221,18060.0
25222,33473.0
25223,35004.0
25224,24269.0
25225,23389.0
25226,37986.5
25227,20286.0
25228,23157.0
25229,40441.8
25230,25878.0
25231,51175.0
25232,23852.0
25233,19552.52
25234,27696.24
25235,48186.0
25236,29751.5
25237,31808.0
25238,24636.04
25239,19278.0
25240,47280.0
25241,72804.0
25242,14989.079999999998
25243,18309.0
25244,34359.5
25245,18601.0
25246,21501.12
25247,16573.199999999997
25248,61333.48
25249,20632.5
25250,16495.440000000002
25251,24861.96
25252,35654.04
25253,18035.0
25254,18025.0
25255,17178.0
25256,22648.08
25257,17463.0
25258,33017.399999999994
25259,40396.0
25260,22126.0
25261,30599.0
25262,15494.0
25263,17508.0
25264,31558.0
25265,18809.64
25266,13468.800000000001
25267,21056.0
25268,23019.0
25269,23353.5
25270,22081.0
25271,37824.5
25272,20097.72
25273,16284.0
25274,23146.0
25275,22684.5
25276,16963.0
25277,18570.0
25278,26705.0
25279,16218.0
25280,17665.0
25281,44421.0
25282,15338.28
25283,19552.0
25284,17608.0
25285,18194.0
25286,16681.0
25287,25426.96
25288,17147.52
25289,16999.0
25290,22694.0
25291,21052.5
25292,21302.0
25293,20551.56
25294,18175.559999999998
25295,34206.0
25296,21652.079999999998
25297,19093.0
25298,21763.04
25299,33089.520000000004
25300,14411.04
25301,21397.0
25302,19104.0
25303,14344.2
25304,22486.0
25305,28938.0
25306,16302.599999999999
25307,22573.0
25308,28088.32
25309,15767.0
25310,30024.0
25311,15106.52
25312,18892.079999999998
25313,21123.0
25314,20606.0
25315,57201.240000000005
25316,44234.0
25317,15769.52
25318,21988.0
25319,19052.0
25320,28839.0
25321,33744.5
25322,29592.0
25323,31404.0
25324,43276.8
25325,29521.96
25326,24657.120000000003
25327,32009.879999999997
25328,28871.96
25329,17105.0
25330,17348.0
25331,20275.0
25332,24246.0
25333,14393.0
25334,21284.5
25335,32405.5
25336,15427.68
25337,20356.0
25338,24245.52
25339,17758.56
25340,46381.0
25341,16028.0
25342,16224.119999999999
25343,23365.68
25344,32822.88
25345,74366.23999999999
25346,13836.0
25347,29928.0
25348,15213.64
25349,29778.0
25350,60692.0
25351,14706.5
25352,18875.48
25353,35655.479999999996
25354,24609.5
25355,20461.48
25356,17441.0
25357,17524.0
25358,21557.28
25359,15177.72
25360,19748.0
25361,16852.68
25362,30945.0
25363,20309.0
25364,23530.0
25365,38353.68
25366,22346.760000000002
25367,49091.64
25368,27721.0
25369,19360.0
25370,18239.760000000002
25371,18360.5
25372,31557.600000000002
25373,28088.32
25374,36574.72
25375,43657.2
25376,26760.0
25377,18910.0
25378,18594.239999999998
25379,18039.0
25380,21211.84
25381,15213.36
25382,32700.72
25383,18617.0
25384,43238.520000000004
25385,31512.5
25386,24360.0
25387,30139.0
25388,21239.0
25389,19077.0
25390,27063.920000000002
25391,15940.6
25392,22662.0
25393,25648.0
25394,18711.16
25395,41553.479999999996
25396,22083.0
25397,14203.0
25398,37037.0
25399,18418.92
25400,28526.68
25401,16614.84
25402,24180.12
25403,19430.0
25404,30685.68
25405,34009.0
25406,52144.0
25407,16205.0
25408,87702.25
25409,18174.0
25410,43966.0
25411,41745.08
25412,16694.16
25413,49969.0
25414,32557.0
25415,21489.96
25416,40328.0
25417,24014.0
25418,19114.0
25419,17541.0
25420,22508.72
25421,14153.16
25422,42746.0
25423,28242.0
25424,21248.760000000002
25425,17945.2
25426,87702.25
25427,13317.0
25428,27433.0
25429,19985.5
25430,20702.64
25431,16713.0
25432,15975.960000000001
25433,77371.0
25434,32837.5
25435,23180.0
25436,27626.64
25437,25015.56
25438,34736.399999999994
25439,39341.28
25440,52416.36
25441,20317.0
25442,29100.0
25443,34337.0
25444,23921.0
25445,87702.25
25446,24273.12
25447,22362.0
25448,16486.08
25449,21095.760000000002
25450,17409.600000000002
25451,36651.0
25452,19463.0
25453,19704.72
25454,23458.0
25455,27071.0
25456,14070.0
25457,28066.0
25458,17943.239999999998
25459,20104.24
25460,18863.0
25461,27511.0
25462,20516.64
25463,87702.25
25464,15681.0
25465,22942.0
25466,20550.0
25467,53394.0
25468,35885.200000000004
25469,18638.0
25470,15338.440000000002
25471,32873.399999999994
25472,25126.0
25473,34024.92
25474,15354.84
25475,16427.64
25476,24043.0
25477,56004.96
25478,19469.88
25479,43545.0
25480,15038.0
25481,31261.0
25482,14086.279999999999
25483,20282.88
25484,35752.0
25485,21056.0
25486,16475.0
25487,16897.800000000003
25488,20341.0
25489,25274.52
25490,47867.5
25491,45152.0
25492,59765.88
25493,17474.600000000002
25494,15908.88
25495,25993.76
25496,20391.72
25497,14945.320000000002
25498,17300.399999999998
25499,20164.04
25500,33316.68
25501,31749.0
25502,49332.5
25503,22006.44
25504,24742.68
25505,15861.559999999998
25506,15678.0
25507,26166.399999999998
25508,28037.0
25509,25169.0
25510,87702.25
25511,31290.0
25512,30255.160000000003
25513,14374.199999999999
25514,19614.399999999998
25515,42281.0
25516,19648.72
25517,87702.25
25518,29983.0
25519,29649.0
25520,16427.64
25521,23402.0
25522,31327.920000000002
25523,18276.0
25524,27024.600000000002
25525,18820.36
25526,16579.5
25527,21108.239999999998
25528,31519.32
25529,20534.52
25530,31768.5
25531,38630.0
25532,23288.0
25533,87702.25
25534,42253.2
25535,20871.5
25536,16963.0
25537,22327.0
25538,20963.0
25539,23229.96
25540,49635.0
25541,21809.0
25542,18521.0
25543,17327.96
25544,16374.0
25545,18402.8
25546,62692.76000000001
25547,27672.839999999997
25548,35502.5
25549,15803.0
25550,19113.12
25551,19522.0
25552,25274.600000000002
25553,40519.0
25554,19470.0
25555,17695.0
25556,21356.0
25557,22706.5
25558,32428.0
25559,18201.0
25560,21420.36
25561,39627.0
25562,36954.600000000006
25563,31136.559999999998
25564,23161.5
25565,28088.32
25566,27288.96
25567,28354.0
25568,21258.0
25569,19320.0
25570,21594.0
25571,19429.56
25572,22999.079999999998
25573,23316.28
25574,18225.0
25575,70534.0
25576,22062.559999999998
25577,17844.0
25578,27511.0
25579,60518.04
25580,53212.799999999996
25581,18595.0
25582,39907.0
25583,23338.56
25584,31021.0
25585,40787.24
25586,40480.96
25587,28267.32
25588,44311.0
25589,56875.0
25590,50178.600000000006
25591,16053.5
25592,19244.0
25593,14604.720000000001
25594,87702.25
25595,19405.800000000003
25596,19673.0
25597,14356.16
25598,23460.0
25599,14083.0
25600,24963.600000000002
25601,30156.0
25602,43353.0
25603,39242.520000000004
25604,20786.0
25605,23527.92
25606,22043.5
25607,16952.0
25608,67190.28
25609,20104.68
25610,31445.0
25611,24037.0
25612,23753.0
25613,34025.0
25614,17190.68
25615,20877.6
25616,44260.0
25617,23556.0
25618,17678.440000000002
25619,14445.599999999999
25620,29438.5
25621,19164.0
25622,16767.0
25623,14963.0
25624,0.0
25625,16374.0
25626,27488.0
25627,17552.52
25628,21333.6
25629,14931.0
25630,30037.0
25631,15392.0
25632,18963.36
25633,19132.920000000002
25634,34716.0
25635,20944.559999999998
25636,19381.0
25637,28062.32
25638,20171.0
25639,58896.5
25640,23647.0
25641,23057.52
25642,18744.96
25643,22722.0
25644,15159.0
25645,17497.0
25646,26990.0
25647,18062.0
25648,26914.68
25649,21764.0
25650,38857.0
25651,42970.44
25652,25048.5
25653,18998.0
25654,17334.72
25655,14617.0
25656,19050.0
25657,43009.0
25658,22840.44
25659,21392.0
25660,22206.0
25661,28447.0
25662,29447.879999999997
25663,15639.0
25664,39380.0
25665,68694.5
25666,31542.0
25667,18913.0
25668,48610.0
25669,16139.28
25670,19147.32
25671,21695.5
25672,87702.25
25673,25427.0
25674,16694.0
25675,29307.5
25676,17231.24
25677,26116.56
25678,19360.0
25679,31275.4
25680,49969.4
25681,26160.0
25682,15232.36
25683,18059.0
25684,17249.0
25685,25296.0
25686,24990.0
25687,15749.0
25688,20659.56
25689,53982.72
25690,16059.72
25691,73069.36
25692,21860.52
25693,31549.32
25694,17509.0
25695,64433.0
25696,20971.5
25697,27510.5
25698,0.0
25699,23487.5
25700,15762.119999999999
25701,86842.08
25702,22795.5
25703,28891.5
25704,38359.0
25705,19083.48
25706,58561.0
25707,21849.239999999998
25708,31596.0
25709,15755.0
25710,21866.0
25711,18034.64
25712,51718.0
25713,33678.840000000004
25714,22539.0
25715,22119.0
25716,15838.32
25717,16106.16
25718,30389.0
25719,20239.44
25720,28526.68
25721,18476.0
25722,23921.0
25723,21594.72
25724,22344.84
25725,21828.0
25726,33128.5
25727,19494.0
25728,28728.239999999998
25729,18538.0
25730,26052.5
25731,22287.5
25732,20739.5
25733,21226.0
25734,38992.56
25735,22023.0
25736,43825.0
25737,20448.0
25738,19290.0
25739,22602.6
25740,17866.5
25741,19128.0
25742,38880.36
25743,19039.0
25744,17368.0
25745,21636.0
25746,22166.0
25747,19212.0
25748,0.0
25749,58111.0
25750,15588.0
25751,18977.399999999998
25752,39111.0
25753,28970.76
25754,17178.0
25755,20248.5
25756,21552.0
25757,40518.5
25758,24361.48
25759,19126.0
25760,42357.72
25761,30444.0
25762,46925.0
25763,34369.92
25764,37226.28
25765,21725.0
25766,28843.0
25767,19861.0
25768,19213.0
25769,61061.52
25770,17747.28
25771,18838.0
25772,16335.0
25773,18105.0
25774,17381.52
25775,37860.16
25776,20263.0
25777,21591.36
25778,17848.0
25779,19460.48
25780,34197.799999999996
25781,19743.0
25782,15806.0
25783,27347.0
25784,39355.0
25785,22862.5
25786,21870.68
25787,87702.25
25788,72898.20000000001
25789,42434.0
25790,18933.84
25791,17082.36
25792,15957.72
25793,24147.0
25794,18870.84
25795,36682.880000000005
25796,35157.5
25797,15436.079999999998
25798,19694.16
25799,20856.0
25800,17928.0
25801,30220.5
25802,18713.0
25803,16198.560000000001
25804,37264.0
25805,20958.0
25806,21912.8
25807,43314.96
25808,23041.56
25809,15267.0
25810,17197.440000000002
25811,18360.5
25812,18395.0
25813,16303.0
25814,19427.5
25815,31289.440000000002
25816,18580.5
25817,23934.0
25818,38913.36
25819,18160.0
25820,38189.0
25821,27918.0
25822,21909.0
25823,78983.5
25824,33362.76
25825,21883.68
25826,40826.0
25827,19892.08
25828,22694.0
25829,31978.92
25830,64324.0
25831,87702.25
25832,21482.0
25833,22443.96
25834,14571.0
25835,24986.159999999996
25836,30052.0
25837,45344.88
25838,29332.68
25839,14970.0
25840,38946.24
25841,18201.0
25842,18695.0
25843,20818.2
25844,15363.0
25845,27850.5
25846,25704.600000000002
25847,34337.0
25848,20764.0
25849,24554.760000000002
25850,22657.96
25851,30772.04
25852,26424.0
25853,43813.0
25854,15961.0
25855,13350.0
25856,25130.04
25857,38321.0
25858,24862.0
25859,46420.0
25860,44923.84
25861,20142.0
25862,20163.84
25863,32553.36
25864,13365.96
25865,20374.0
25866,21472.0
25867,35464.08
25868,83906.4
25869,16655.0
25870,23115.0
25871,25166.0
25872,17708.04
25873,41860.0
25874,85537.20000000001
25875,26935.92
25876,17863.920000000002
25877,28239.0
25878,46380.840000000004
25879,33396.0
25880,21232.32
25881,33647.0
25882,17717.96
25883,18001.88
25884,27001.0
25885,21743.0
25886,17499.0
25887,24402.04
25888,23782.56
25889,43566.600000000006
25890,34313.0
25891,18459.12
25892,19470.0
25893,22231.0
25894,16654.559999999998
25895,19749.0
25896,43314.96
25897,25272.0
25898,44464.0
25899,25706.879999999997
25900,33708.0
25901,47127.5
25902,30288.0
25903,76445.0
25904,19553.0
25905,36637.56
25906,57691.0
25907,17086.0
25908,0.0
25909,17106.0
25910,20714.04
25911,16575.0
25912,21536.5
25913,15446.0
25914,19012.24
25915,45345.0
25916,20382.0
25917,18074.0
25918,87702.25
25919,22701.72
25920,26538.0
25921,44201.0
25922,41055.600000000006
25923,23700.04
25924,20303.0
25925,13895.16
25926,20565.48
25927,15426.0
25928,23949.64
25929,16947.0
25930,21888.88
25931,36919.48
25932,15457.0
25933,35387.56
25934,14100.0
25935,24223.0
25936,18645.0
25937,16932.24
25938,36773.0
25939,21320.0
25940,16058.0
25941,63617.0
25942,20842.0
25943,18003.0
25944,32125.079999999998
25945,21085.5
25946,17524.52
25947,17983.0
25948,17010.0
25949,48005.0
25950,42224.0
25951,33518.0
25952,29756.0
25953,22118.5
25954,19043.0
25955,24841.96
25956,32285.28
25957,50797.5
25958,87702.25
25959,87702.25
25960,25588.800000000003
25961,38828.5
25962,70620.36
25963,29531.0
25964,16832.92
25965,26770.800000000003
25966,25866.88
25967,24496.800000000003
25968,18552.0
25969,25820.0
25970,52471.0
25971,30367.0
25972,31340.0
25973,21195.0
25974,24385.0
25975,21501.12
25976,33103.72
25977,16986.5
25978,24723.5
25979,14230.0
25980,20715.5
25981,15563.0
25982,39868.4
25983,21334.0
25984,25821.0
25985,33481.32
25986,17428.0
25987,21658.0
25988,23481.48
25989,34168.8
25990,19594.12
25991,31117.56
25992,31578.0
25993,45333.0
25994,14771.0
25995,26373.0
25996,30311.0
25997,35687.5
25998,22555.0
25999,14789.0
26000,22232.0
26001,18716.36
26002,16635.0
26003,78932.0
26004,17804.0
26005,17745.0
26006,19871.0
26007,18418.92
26008,25246.0
26009,23273.04
26010,21380.0
26011,39906.36
26012,23482.0
26013,20567.64
26014,39944.0
26015,15213.0
26016,18973.24
26017,18747.0
26018,30541.68
26019,87702.25
26020,25579.0
26021,35851.4
26022,35081.0
26023,27652.800000000003
26024,60409.44
26025,19511.0
26026,34845.5
26027,15666.0
26028,22115.28
26029,75717.0
26030,18826.0
26031,26446.0
26032,23458.0
26033,32033.0
26034,65449.5
26035,44847.0
26036,43200.24
26037,24848.0
26038,41518.0
26039,37570.0
26040,53884.48
26041,29445.120000000003
26042,21172.5
26043,28740.4
26044,21085.5
26045,52606.5
26046,17488.0
26047,21888.84
26048,45115.0
26049,21392.0
26050,16303.0
26051,87702.25
26052,20766.0
26053,34514.28
26054,25750.92
26055,18983.0
26056,19577.0
26057,24524.0
26058,18082.0
26059,33778.68
26060,53620.32000000001
26061,16833.0
26062,24569.88
26063,35460.5
26064,18338.0
26065,62082.36
26066,44808.92
26067,14804.0
26068,29908.32
26069,17741.0
26070,15901.080000000002
26071,19967.0
26072,17103.6
26073,21235.24
26074,24567.5
26075,22442.0
26076,25188.0
26077,54164.0
26078,18908.04
26079,17892.0
26080,25130.0
26081,32730.0
26082,22045.92
26083,33745.0
26084,21987.72
26085,36411.0
26086,20888.0
26087,20435.0
26088,45649.8
26089,22305.399999999998
26090,21414.0
26091,33593.04
26092,38030.0
26093,46917.840000000004
26094,33243.0
26095,50405.0
26096,19105.0
26097,38313.24
26098,30216.5
26099,34469.0
26100,19726.5
26101,31477.5
26102,28085.0
26103,48936.5
26104,24462.5
26105,17507.760000000002
26106,18530.0
26107,20188.5
26108,18000.0
26109,21143.0
26110,19035.0
26111,22694.0
26112,23232.12
26113,22285.0
26114,17076.8
26115,16588.0
26116,24041.0
26117,44540.64
26118,19573.0
26119,18973.0
26120,33046.2
26121,22185.0
26122,34566.0
26123,87702.25
26124,30546.120000000003
26125,20336.0
26126,59322.0
26127,40098.24
26128,20998.64
26129,39275.6
26130,37135.799999999996
26131,51818.0
26132,19365.0
26133,17106.0
26134,20461.32
26135,33127.64
26136,31405.0
26137,15644.04
26138,29725.5
26139,44847.0
26140,32222.5
26141,31243.0
26142,26833.56
26143,45293.399999999994
26144,44311.0
26145,25211.0
26146,17919.2
26147,21775.5
26148,28958.8
26149,22799.5
26150,33910.0
26151,21412.920000000002
26152,26029.0
26153,26353.08
26154,16336.439999999999
26155,26398.199999999997
26156,13986.0
26157,50269.08
26158,19659.6
26159,19469.88
26160,19892.16
26161,43793.0
26162,17463.239999999998
26163,26771.0
26164,22764.0
26165,26121.0
26166,29246.359999999997
26167,31308.0
26168,42166.28
26169,32758.440000000002
26170,17091.0
26171,24019.0
26172,28066.0
26173,52416.52
26174,31578.04
26175,21488.0
26176,36306.600000000006
26177,19610.76
26178,19509.0
26179,22956.0
26180,22197.5
26181,26834.0
26182,18892.12
26183,21190.0
26184,31118.0
26185,29188.640000000003
26186,14660.0
26187,28958.64
26188,28488.0
26189,25648.0
26190,26808.079999999998
26191,38420.0
26192,17954.0
26193,16516.0
26194,30792.5
26195,25843.48
26196,25774.0
26197,18590.0
26198,18211.32
26199,38087.0
26200,26833.5
26201,24743.0
26202,27576.840000000004
26203,21658.0
26204,35950.0
26205,34161.840000000004
26206,15615.080000000002
26207,18963.0
26208,22642.0
26209,33096.5
26210,26577.0
26211,23351.0
26212,21701.5
26213,29445.120000000003
26214,23377.0
26215,17658.0
26216,17999.0
26217,22506.12
26218,21875.0
26219,15012.36
26220,33190.0
26221,16540.0
26222,25907.0
26223,25102.56
26224,55134.96
26225,21536.0
26226,39440.0
26227,19845.0
26228,23059.0
26229,15438.0
26230,19218.0
26231,24513.5
26232,50586.119999999995
26233,20807.0
26234,30887.159999999996
26235,41822.0
26236,87489.5
26237,21669.6
26238,19545.0
26239,23396.0
26240,24636.0
26241,47551.92
26242,18849.48
26243,23562.5
26244,14803.0
26245,26116.48
26246,43468.32
26247,20193.16
26248,18762.0
26249,22455.12
26250,36450.0
26251,20209.920000000002
26252,23346.5
26253,39536.0
26254,19462.5
26255,20560.44
26256,21500.96
26257,20648.0
26258,31802.28
26259,31492.0
26260,27931.0
26261,42344.0
26262,25850.0
26263,18487.0
26264,20069.0
26265,87086.48
26266,20688.2
26267,36547.0
26268,20265.96
26269,21956.0
26270,18563.0
26271,19911.0
26272,24775.5
26273,14359.0
26274,18559.32
26275,30247.0
26276,45421.48
26277,18254.0
26278,28206.5
26279,15939.039999999999
26280,15377.5
26281,31153.5
26282,38913.0
26283,18875.0
26284,23764.0
26285,64597.52
26286,40396.0
26287,25937.0
26288,39600.0
26289,21892.0
26290,27087.0
26291,22325.0
26292,16854.24
26293,27763.5
26294,45130.0
26295,60460.5
26296,43813.119999999995
26297,37168.0
26298,87702.25
26299,41974.68
26300,17099.0
26301,18875.0
26302,29291.52
26303,38346.0
26304,25791.5
26305,19713.0
26306,20253.0
26307,33284.0
26308,16357.0
26309,51050.0
26310,18994.04
26311,59700.0
26312,21303.0
26313,21489.96
26314,25648.199999999997
26315,14230.0
26316,36609.0
26317,28477.199999999997
26318,51600.64
26319,0.0
26320,34226.0
26321,66798.0
26322,23875.0
26323,25936.0
26324,16093.0
26325,15159.84
26326,38979.12
26327,51200.0
26328,42319.0
26329,34315.0
26330,17278.0
26331,20913.0
26332,13402.0
26333,20855.88
26334,26022.0
26335,28458.0
26336,31825.68
26337,26978.28
26338,16165.24
26339,17360.28
26340,19644.0
26341,19427.0
26342,23065.0
26343,35158.0
26344,18240.72
26345,18769.079999999998
26346,16956.0
26347,76812.0
26348,16374.0
26349,26167.800000000003
26350,14617.0
26351,34927.8
26352,14635.0
26353,26654.0
26354,44852.0
26355,28011.0
26356,19823.0
26357,25751.0
26358,42568.5
26359,22307.0
26360,24083.64
26361,29880.0
26362,49545.0
26363,25339.0
26364,19749.08
26365,31606.92
26366,19073.0
26367,56705.0
26368,28440.359999999997
26369,21334.0
26370,15632.0
26371,23613.72
26372,17373.96
26373,18910.0
26374,33843.16
26375,23274.68
26376,26828.359999999997
26377,27120.0
26378,22325.0
26379,20806.76
26380,18830.760000000002
26381,41324.0
26382,15267.0
26383,42893.76
26384,17402.84
26385,22764.0
26386,16491.96
26387,43812.96
26388,21889.0
26389,20163.84
26390,22297.5
26391,28933.08
26392,19073.0
26393,31664.359999999997
26394,18319.920000000002
26395,17285.0
26396,29925.48
26397,18926.0
26398,20971.5
26399,17642.0
26400,18572.0
26401,18593.0
26402,28905.0
26403,24894.0
26404,24065.08
26405,18736.32
26406,21155.0
26407,40713.0
26408,18114.12
26409,18211.0
26410,45242.0
26411,49153.92
26412,21076.0
26413,30851.5
26414,64976.64
26415,56521.5
26416,42932.0
26417,20521.0
26418,23713.04
26419,31146.0
26420,58508.32000000001
26421,56853.72
26422,26121.48
26423,23991.0
26424,21302.84
26425,41323.880000000005
26426,18424.12
26427,73469.0
26428,22231.0
26429,28242.0
26430,21948.16
26431,17590.0
26432,14470.039999999999
26433,18601.0
26434,27025.0
26435,21651.0
26436,70126.0
26437,47033.0
26438,19251.84
26439,25838.0
26440,40845.0
26441,22701.64
26442,19785.0
26443,16711.0
26444,21211.84
26445,35160.0
26446,18816.0
26447,51077.5
26448,14458.080000000002
26449,25543.0
26450,26353.0
26451,17249.0
26452,13414.960000000001
26453,19484.399999999998
26454,87702.25
26455,15535.0
26456,15615.0
26457,35423.64
26458,87702.25
26459,23377.0
26460,29265.96
26461,27710.5
26462,25519.0
26463,19398.239999999998
26464,23508.72
26465,74529.0
26466,23138.0
26467,19569.0
26468,26449.0
26469,20355.96
26470,14583.0
26471,28872.0
26472,24525.6
26473,24295.440000000002
26474,23180.0
26475,27883.0
26476,13512.720000000001
26477,23684.0
26478,26425.0
26479,31440.120000000003
26480,19854.64
26481,28728.440000000002
26482,26935.92
26483,19331.0
26484,18802.0
26485,23345.28
26486,29394.0
26487,46963.0
26488,19708.0
26489,29390.399999999998
26490,16423.16
26491,45288.0
26492,26729.5
26493,30946.0
26494,20100.600000000002
26495,21999.0
26496,18381.0
26497,28152.8
26498,24694.0
26499,15521.76
26500,13073.0
26501,15624.0
26502,21884.0
26503,15094.0
26504,23693.0
26505,20339.0
26506,36971.0
26507,28839.0
26508,34600.799999999996
26509,15285.0
26510,15563.0
26511,14996.0
26512,20499.0
26513,14220.0
26514,15849.84
26515,18409.68
26516,20739.6
26517,28382.879999999997
26518,43851.0
26519,16542.24
26520,19553.0
26521,35847.0
26522,20714.04
26523,18413.72
26524,27591.0
26525,17524.0
26526,25425.399999999998
26527,43353.44
26528,19639.0
26529,25681.0
26530,26398.0
26531,25172.04
26532,22266.0
26533,21968.0
26534,41888.5
26535,43068.0
26536,19977.0
26537,15409.0
26538,15405.0
26539,34777.5
26540,50459.0
26541,18786.0
26542,14858.0
26543,21104.5
26544,39868.0
26545,31902.52
26546,15326.0
26547,48503.0
26548,36077.0
26549,25389.0
26550,17025.0
26551,29531.0
26552,49408.68000000001
26553,19276.920000000002
26554,18438.68
26555,22840.0
26556,20619.0
26557,34485.479999999996
26558,19410.0
26559,37695.0
26560,16802.76
26561,21165.559999999998
26562,19194.0
26563,31605.0
26564,25274.0
26565,24727.0
26566,16463.0
26567,23365.68
26568,19711.0
26569,39308.0
26570,87702.25
26571,36622.5
26572,17586.36
26573,19927.0
26574,0.0
26575,0.0
26576,17124.0
26577,30850.5
26578,25374.0
26579,30138.840000000004
26580,53496.0
26581,41030.520000000004
26582,27141.0
26583,20736.5
26584,36407.5
26585,18360.0
26586,23593.920000000002
26587,54537.08
26588,23503.0
26589,46601.0
26590,16636.0
26591,44749.64
26592,19985.4
26593,23273.12
26594,45958.0
26595,23366.0
26596,27371.24
26597,53349.0
26598,17658.0
26599,23673.239999999998
26600,43430.0
26601,37532.159999999996
26602,19695.52
26603,35460.5
26604,16517.0
26605,17856.0
26606,44579.0
26607,28785.640000000003
26608,42511.0
26609,20147.0
26610,84558.72
26611,23945.0
26612,17308.0
26613,24593.0
26614,21744.0
26615,44273.0
26616,40940.0
26617,27166.32
26618,14517.0
26619,60083.0
26620,23633.52
26621,16973.5
26622,20981.0
26623,23487.0
26624,20146.800000000003
26625,17105.0
26626,19955.760000000002
26627,19058.52
26628,29640.5
26629,33204.0
26630,18677.0
26631,23777.0
26632,15071.16
26633,15249.119999999999
26634,21868.920000000002
26635,21658.0
26636,43747.6
26637,19865.0
26638,19707.84
26639,23182.0
26640,48554.0
26641,17989.0
26642,16148.04
26643,14136.0
26644,18827.12
26645,23172.76
26646,52850.72
26647,28229.0
26648,63274.0
26649,19767.36
26650,15642.0
26651,30254.0
26652,24604.0
26653,30340.0
26654,25451.0
26655,16365.440000000002
26656,36230.0
26657,26987.0
26658,27433.0
26659,22737.0
26660,30983.0
26661,19569.0
26662,27626.64
26663,17289.0
26664,21559.0
26665,60028.8
26666,25628.5
26667,18581.88
26668,47577.0
26669,15881.0
26670,19967.5
26671,22226.0
26672,38847.479999999996
26673,33126.0
26674,87702.25
26675,23177.440000000002
26676,22347.0
26677,29471.0
26678,26654.5
26679,31826.0
26680,29074.0
26681,19210.199999999997
26682,23721.0
26683,17828.0
26684,19487.52
26685,16481.399999999998
26686,24104.600000000002
26687,28152.600000000002
26688,38489.520000000004
26689,24836.399999999998
26690,24504.0
26691,21713.0
26692,28609.0
26693,35621.04
26694,49816.0
26695,17014.5
26696,21346.0
26697,24398.0
26698,19894.0
26699,21779.5
26700,51050.0
26701,46217.6
26702,52669.0
26703,19034.600000000002
26704,25867.0
26705,24266.0
26706,21165.559999999998
26707,27030.0
26708,43123.6
26709,15644.0
26710,16874.0
26711,87702.25
26712,25774.08
26713,33925.5
26714,29859.96
26715,20570.0
26716,17858.0
26717,57146.96
26718,14034.0
26719,18757.0
26720,37149.0
26721,26601.0
26722,33017.0
26723,16257.8
26724,43657.119999999995
26725,20228.52
26726,25542.399999999998
26727,18356.0
26728,13998.0
26729,27260.159999999996
26730,24145.0
26731,19159.399999999998
26732,26684.5
26733,25450.92
26734,30792.5
26735,22378.0
26736,17452.0
26737,23752.559999999998
26738,31837.199999999997
26739,28757.04
26740,18479.0
26741,18039.32
26742,16365.0
26743,19956.04
26744,24151.0
26745,15838.32
26746,23058.6
26747,19501.0
26748,17499.0
26749,24755.12
26750,35081.28
26751,18028.0
26752,26831.0
26753,18549.0
26754,30683.119999999995
26755,21968.0
26756,19932.5
26757,18535.5
26758,37431.840000000004
26759,33881.0
26760,34899.0
26761,69979.0
26762,19012.0
26763,23242.0
26764,14731.080000000002
26765,16231.0
26766,19313.0
26767,39983.159999999996
26768,20517.0
26769,20159.52
26770,25241.52
26771,15972.320000000002
26772,22867.5
26773,22902.6
26774,20124.0
26775,24247.0
26776,27548.0
26777,83639.4
26778,29736.0
26779,28293.0
26780,19891.559999999998
26781,28728.440000000002
26782,15921.0
26783,20077.0
26784,38440.0
26785,28475.0
26786,24760.0
26787,33514.0
26788,24210.68
26789,19377.0
26790,24407.760000000002
26791,27719.0
26792,14653.800000000001
26793,26978.0
26794,45565.2
26795,23028.72
26796,22483.0
26797,63237.0
26798,28267.0
26799,16137.0
26800,28113.8
26801,46598.0
26802,16392.0
26803,33128.5
26804,28469.159999999996
26805,14552.76
26806,34054.0
26807,19241.5
26808,24431.0
26809,23777.0
26810,25107.0
26811,15087.72
26812,46963.0
26813,15371.720000000001
26814,16526.0
26815,38057.399999999994
26816,21883.68
26817,17338.0
26818,53463.0
26819,15927.599999999999
26820,41665.0
26821,16535.52
26822,17310.8
26823,19956.04
26824,55569.8
26825,64650.36
26826,21155.0
26827,28296.0
26828,20837.96
26829,16626.0
26830,19249.0
26831,19140.0
26832,17403.0
26833,23029.0
